No:		Nevyazka:
---------------------
  582	0.727559
  583	0.727415
  584	0.727271
  585	0.727126
  586	0.726981
  587	0.726836
  588	0.726690
  589	0.726544
  590	0.726398
  591	0.726251
  592	0.726104
  593	0.725956
  594	0.725809
  595	0.725660
  596	0.725512
  597	0.725363
  598	0.725214
  599	0.725064
  600	0.724914
  601	0.724764
  602	0.724614
  603	0.724463
  604	0.724311
  605	0.724167
  606	0.724033
  607	0.723898
  608	0.723763
  609	0.723628
  610	0.723492
  611	0.723356
  612	0.723220
  613	0.723083
  614	0.722946
  615	0.722809
  616	0.722671
  617	0.722533
  618	0.722395
  619	0.722256
  620	0.722117
  621	0.721978
  622	0.721838
  623	0.721699
  624	0.721558
  625	0.721418
  626	0.721277
  627	0.721136
  628	0.720994
  629	0.720852
  630	0.720710
  631	0.720568
  632	0.720425
  633	0.720282
  634	0.720139
  635	0.719995
  636	0.719851
  637	0.719712
  638	0.719575
  639	0.719445
  640	0.719316
  641	0.719187
  642	0.719057
  643	0.718928
  644	0.718798
  645	0.718667
  646	0.718537
  647	0.718406
  648	0.718275
  649	0.718143
  650	0.718011
  651	0.717879
  652	0.717747
  653	0.717614
  654	0.717481
  655	0.717348
  656	0.717214
  657	0.717081
  658	0.716947
  659	0.716812
  660	0.716678
  661	0.716543
  662	0.716407
  663	0.716272
  664	0.716136
  665	0.716000
  666	0.715864
  667	0.715727
  668	0.715590
  669	0.715453
  670	0.715320
  671	0.715190
  672	0.715060
  673	0.714933
  674	0.714810
  675	0.714686
  676	0.714563
  677	0.714438
  678	0.714314
  679	0.714189
  680	0.714064
  681	0.713939
  682	0.713814
  683	0.713688
  684	0.713562
  685	0.713436
  686	0.713309
  687	0.713182
  688	0.713055
  689	0.712928
  690	0.712800
  691	0.712672
  692	0.712544
  693	0.712416
  694	0.712287
  695	0.712158
  696	0.712029
  697	0.711900
  698	0.711770
  699	0.711640
  700	0.711510
  701	0.711379
  702	0.711249
  703	0.711118
  704	0.710993
  705	0.710869
  706	0.710744
  707	0.710620
  708	0.710498
  709	0.710379
  710	0.710261
  711	0.710142
  712	0.710023
  713	0.709904
  714	0.709784
  715	0.709664
  716	0.709544
  717	0.709424
  718	0.709304
  719	0.709183
  720	0.709062
  721	0.708941
  722	0.708819
  723	0.708698
  724	0.708576
  725	0.708453
  726	0.708331
  727	0.708208
  728	0.708086
  729	0.707962
  730	0.707839
  731	0.707715
  732	0.707592
  733	0.707468
  734	0.707343
